,Contact type_x,User_ID,Search_Date,Search Type,Search_On,Results,Execution time (s),Search Origin
2349,Staff,VB1CT143       ,2/24/2020,Multiple,rima day,0,0,FrontEnd quick search
2350,Staff,VB1CT143       ,2/21/2020,Multiple,chemistry,2574,0.046,FrontEnd quick search
2351,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell / &quot;library&quot; AND &quot;students&quot;,59,0.053,BackEnd quick search
2352,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell / &quot;Central Library&quot; AND &quot;vuceptors&quot;,0,0,BackEnd quick search
2353,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell / &quot;Central Library&quot; AND &quot;vuceptors,0,0,BackEnd quick search
2354,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell / &quot;Central Library&quot; AND &quot;students&quot;,9,0.039,BackEnd quick search
2355,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell / &quot;Central Library&quot;,705,0.054,BackEnd quick search
2356,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell,39439,0.044,BackEnd advanced search
2357,Staff,VB1CT143       ,2/20/2020,Multiple,library / joe howell,1282,0.056,BackEnd advanced search
2358,Staff,VB1CT143       ,2/20/2020,Multiple,library,10691,0.227,BackEnd quick search
2359,Staff,VB1CT143       ,2/20/2020,Multiple,,203021,0.131,BackEnd advanced search
2360,Staff,VB1CT143       ,2/20/2020,Multiple,joe howell,40126,0.095,FrontEnd quick search
2361,Staff,VB1CT143       ,2/20/2020,Multiple,pamela morgan,0,0,BackEnd quick search
2362,Staff,VB1CT143       ,2/20/2020,Multiple,ramona romero,1,0.031,BackEnd quick search
2363,Staff,VB1CT143       ,2/20/2020,Multiple,,200930,0.116,BackEnd quick search
2364,Staff,VB1CT143       ,2/20/2020,Multiple,students in library,1635,0.076,BackEnd quick search
2365,Staff,VB1CT143       ,2/20/2020,Multiple,,200928,0.098,BackEnd quick search
2366,Staff,VB1CT143       ,2/20/2020,Multiple,students with librarians,0,0,BackEnd quick search
2367,Staff,VB1CT143       ,2/20/2020,Multiple,,200928,0.111,BackEnd quick search
2368,Staff,VB1CT143       ,2/20/2020,Multiple,students AND heard library,321,0.056,BackEnd quick search
2369,Staff,VB1CT143       ,2/20/2020,Multiple,students,107918,0.157,BackEnd quick search
2370,Staff,VB1CT143       ,2/20/2020,Multiple,heard library,851,0.096,BackEnd quick search
2371,Staff,VB1CT143       ,2/20/2020,Multiple,,200905,0.11,BackEnd advanced search
2372,Staff,VB1CT143       ,2/20/2020,Multiple,library,10691,0.128,FrontEnd quick search
2373,Staff,VB1CT143       ,2/18/2020,Multiple,german,76,0.028,FrontEnd quick search
2374,Staff,VB1CT143       ,2/14/2020,Multiple,student art,3929,0.049,BackEnd quick search
2375,Staff,VB1CT143       ,2/14/2020,Multiple,vesna,119,0.052,BackEnd quick search
2376,Staff,VB1CT143       ,2/14/2020,Multiple,,170079,0.222,BackEnd advanced search
2377,Staff,VB1CT143       ,2/14/2020,Multiple,art department,16,0.029,BackEnd quick search
2378,Staff,VB1CT143       ,2/14/2020,Multiple,,170078,0.126,BackEnd advanced search
2379,Staff,VB1CT143       ,2/14/2020,Multiple,art,5155,0.066,FrontEnd quick search
2380,Staff,VB1CT143       ,2/13/2020,Multiple,chemistry,2412,0.032,BackEnd quick search
2381,Staff,VB1CT143       ,2/13/2020,Multiple,,160306,0.085,BackEnd advanced search
2382,Staff,VB1CT143       ,2/13/2020,Multiple,earth environmental science,43,0.028,FrontEnd quick search
2383,Staff,VB1CT143       ,2/13/2020,Multiple,earth environmental science,43,0.03,BackEnd quick search
2384,Staff,VB1CT143       ,2/13/2020,Multiple,geology,3,0.057,BackEnd advanced search
2385,Staff,VB1CT143       ,2/13/2020,Multiple,earth environmental science / geology,0,0,BackEnd quick search
2386,Staff,VB1CT143       ,2/13/2020,Multiple,earth environmental science,43,0.034,FrontEnd quick search
2387,Staff,VB1CT143       ,2/12/2020,Multiple,chemistry,2412,0.032,FrontEnd quick search
2388,Staff,VB1CT143       ,2/11/2020,Multiple,suzana herculano houzel,24,0.044,FrontEnd quick search
2389,Staff,VB1CT143       ,2/11/2020,Multiple,mathematics,47,0.049,FrontEnd quick search
2390,Staff,VB1CT143       ,2/11/2020,Multiple,anna marie bohmann,2,0.082,FrontEnd quick search
2391,Staff,VB1CT143       ,2/10/2020,Multiple,alexis wells,0,0,FrontEnd quick search
2392,Staff,VB1CT143       ,2/10/2020,Multiple,religious studies,228,0.036,FrontEnd quick search
2393,Staff,VB1CT143       ,1/21/2020,Multiple,german / russian,6,0.037,BackEnd quick search
2394,Staff,VB1CT143       ,1/21/2020,Multiple,german,14,0.04,FrontEnd quick search
2395,Staff,VB1CT64        ,5/11/2020,Multiple,kevin webb,1,0.046,FrontEnd quick search
2396,Staff,VB1CT64        ,2/25/2020,Multiple,kevin webb,1,0.068,FrontEnd quick search
2397,Staff,VB1CT64        ,2/25/2020,Multiple,kevin webb,1,0.121,FrontEnd quick search
2398,Staff,VB1CT64        ,11/5/2019,Multiple,campus,4295,0.027,FrontEnd quick search
2399,Staff,VB3CT116       ,6/5/2020,Multiple,immersion,1631,0.082,FrontEnd quick search
2400,Staff,VB3CT116       ,6/5/2020,Multiple,blair / 2020,931,0.096,BackEnd advanced search
2401,Staff,VB3CT116       ,6/5/2020,Multiple,blair,22980,0.088,FrontEnd quick search
2402,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier / diermeier / Daniel Diermeier or Daniel Diermeier,582,0.034,BackEnd advanced search
2403,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier / diermeier / Daniel Diermeier,251,0.043,BackEnd advanced search
2404,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier / diermeier,657,0.074,BackEnd quick search
2405,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier,657,0.03,FrontEnd quick search
2406,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier,657,0.044,FrontEnd quick search
2407,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier,657,0.033,FrontEnd quick search
2408,Staff,VB3CT116       ,6/4/2020,Multiple,diermeier,657,0.066,FrontEnd quick search
2409,Staff,VB3CT116       ,6/3/2020,Multiple,john russell / Daniel Diermeier,323,0.06,BackEnd advanced search
2410,Staff,VB3CT116       ,6/3/2020,Multiple,Daniel Diermeier,331,0.054,BackEnd advanced search
2411,Staff,VB3CT116       ,6/3/2020,Multiple,&quot;Daniel Diermeier&quot; / Daniel Diermeier,331,0.067,BackEnd advanced search
2412,Staff,VB3CT116       ,6/3/2020,Multiple,&quot;Daniel Diermeier&quot;,657,0.078,FrontEnd quick search
2413,Staff,VB3CT116       ,6/3/2020,Multiple,Diermeier,0,0,BackEnd quick search
2414,Staff,VB3CT116       ,6/3/2020,Multiple,Daniel,5,0.078,BackEnd quick search
2415,Staff,VB3CT116       ,6/3/2020,Multiple,&quot;Daniel Diermeier&quot;,0,0,BackEnd quick search
2416,Staff,VB3CT116       ,6/3/2020,Multiple,,21,0.038,BackEnd advanced search
2417,Staff,VB3CT116       ,6/1/2020,Multiple,caroline,207,0.062,FrontEnd quick search
2418,Staff,VB3CT116       ,6/1/2020,Multiple,Caroline,0,0,BackEnd quick search
2419,Staff,VB3CT116       ,6/1/2020,Multiple,Caroline Janssen,0,0,BackEnd advanced search
2420,Staff,VB3CT116       ,6/1/2020,Multiple,caroline jansen / Caroline Janssen,0,0,BackEnd quick search
2421,Staff,VB3CT116       ,5/28/2020,Multiple,dara,5,0.051,FrontEnd quick search
2422,Staff,VB3CT116       ,5/27/2020,Multiple,,365476,0.251,FrontEnd quick search
2423,Staff,VB3CT116       ,5/26/2020,Multiple,oceane,4,0.026,BackEnd quick search
2424,Staff,VB3CT116       ,5/26/2020,Multiple,Jason scott,1,0.031,BackEnd quick search
2425,Staff,VB3CT116       ,5/26/2020,Multiple,,365157,0.146,BackEnd advanced search
2426,Staff,VB3CT116       ,5/26/2020,Multiple,"•	Jason Scott",0,0,BackEnd quick search
2427,Staff,VB3CT116       ,5/26/2020,Multiple,,365157,0.203,BackEnd advanced search
2428,Staff,VB3CT116       ,5/26/2020,Multiple,paul taylor,68,0.044,BackEnd advanced search
2429,Staff,VB3CT116       ,5/26/2020,Multiple,Kelsey Hatzell / paul taylor,0,0.001,BackEnd quick search
2430,Staff,VB3CT116       ,5/26/2020,Multiple,Kelsey Hatzell,127,0.179,FrontEnd quick search
2431,Staff,VB3CT116       ,5/26/2020,Multiple,blue angels,76,0.044,FrontEnd quick search
2432,Staff,VB3CT116       ,5/26/2020,Multiple,Ji Hye Jung,481,0.04,BackEnd advanced search
2433,Staff,VB3CT116       ,5/26/2020,Multiple,Ji Hye Jung,481,0.054,BackEnd advanced search
2434,Staff,VB3CT116       ,5/26/2020,Multiple,Lorenzo Candelaria / Ji Hye Jung,0,0,BackEnd quick search
2435,Staff,VB3CT116       ,5/26/2020,Multiple,Lorenzo Candelaria / Lorenzo,0,0,BackEnd quick search
2436,Staff,VB3CT116       ,5/26/2020,Multiple,Lorenzo Candelaria,0,0,FrontEnd quick search
2437,Staff,VB3CT116       ,5/26/2020,Multiple,Devyn Zaminski,0,0.001,BackEnd quick search
2438,Staff,VB3CT116       ,5/26/2020,Multiple,Camai,0,0,BackEnd quick search
2439,Staff,VB3CT116       ,5/26/2020,Multiple,alex,286,0.034,BackEnd quick search
2440,Staff,VB3CT116       ,5/26/2020,Multiple,alex,286,0.053,BackEnd advanced search
2441,Staff,VB3CT116       ,5/26/2020,Multiple,peyton boyd / alex,0,0,BackEnd quick search
2442,Staff,VB3CT116       ,5/26/2020,Multiple,peyton boyd,0,0.001,FrontEnd quick search
2443,Staff,VB3CT116       ,5/26/2020,Multiple,john side,161,0.064,FrontEnd quick search
2444,Staff,VB3CT116       ,5/7/2020,Multiple,students / students campus outside / ★★★★★★★ or ★★★★★ or ★★★★,51,0.083,BackEnd advanced search
2445,Staff,VB3CT116       ,5/7/2020,Multiple,students / students campus outside / ★★★★★★★ or ★★★★★,33,0.073,BackEnd advanced search
2446,Staff,VB3CT116       ,5/7/2020,Multiple,students / students campus outside / ★★★★★★★,5,0.04,BackEnd advanced search
2447,Staff,VB3CT116       ,5/7/2020,Multiple,students / students campus outside,840,0.063,BackEnd quick search
2448,Staff,VB3CT116       ,5/7/2020,Multiple,students / students campus,36404,0.105,BackEnd quick search
2449,Staff,VB3CT116       ,5/7/2020,Multiple,students,196205,0.166,FrontEnd quick search
2450,Staff,VB3CT116       ,5/7/2020,Multiple,student,0,0,BackEnd advanced search
2451,Staff,VB3CT116       ,5/7/2020,Multiple,student,0,0,BackEnd quick search
2452,Staff,VB3CT116       ,5/7/2020,Multiple,,21,0.024,BackEnd advanced search
2453,Staff,VB3CT116       ,5/7/2020,Multiple,students,0,0,BackEnd advanced search
2454,Staff,VB3CT116       ,5/7/2020,Multiple,students / student,0,0,BackEnd quick search
2455,Staff,VB3CT116       ,5/7/2020,Multiple,students / students,0,0,BackEnd quick search
2456,Staff,VB3CT116       ,4/23/2020,Multiple,drone / campus,320,0.119,BackEnd quick search
2457,Staff,VB3CT116       ,4/23/2020,Multiple,drone / drone,393,0.047,BackEnd quick search
2458,Staff,VB3CT116       ,4/23/2020,Multiple,drone / benson,1,0.035,BackEnd advanced search
2459,Staff,VB3CT116       ,4/23/2020,Multiple,drone / benson / ★★★★★,1,0.026,BackEnd advanced search
2460,Staff,VB3CT116       ,4/23/2020,Multiple,drone / benson / ★★★★★★ or ★★★★★,1,0.035,BackEnd advanced search
2461,Staff,VB3CT116       ,4/23/2020,Multiple,drone / ★★★★★★★ or ★★★★★★ or ★★★★★ / benson,1,0.107,BackEnd quick search
2462,Staff,VB3CT116       ,4/23/2020,Multiple,drone / ★★★★★★★ or ★★★★★★ or ★★★★★ / benson,1,0.055,BackEnd quick search
2463,Staff,VB3CT116       ,4/23/2020,Multiple,drone / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★,393,0.105,BackEnd advanced search
2464,Staff,VB3CT116       ,4/23/2020,Multiple,drone / ★★★★★★★ or ★★★★★★ or ★★★★★,31,0.044,BackEnd advanced search
2465,Staff,VB3CT116       ,4/23/2020,Multiple,drone / ★★★★★★★ or ★★★★★★,19,0.027,BackEnd advanced search
2466,Staff,VB3CT116       ,4/23/2020,Multiple,drone / ★★★★★★★,15,0.087,BackEnd advanced search
2467,Staff,VB3CT116       ,4/23/2020,Multiple,drone,393,0.085,FrontEnd quick search
2468,Staff,VB3CT116       ,4/23/2020,Multiple,drone,393,0.098,FrontEnd quick search
2469,Staff,VB3CT116       ,4/23/2020,Multiple,,0,0,FrontEnd advanced search
2470,Staff,VB3CT116       ,4/23/2020,Multiple,,0,0,FrontEnd advanced search
2471,Staff,VB3CT116       ,4/23/2020,Multiple,,0,0,FrontEnd advanced search
2472,Staff,VB3CT116       ,4/7/2020,Multiple,,356846,0.174,FrontEnd quick search
2473,Staff,VB3CT116       ,4/7/2020,Multiple,corona,2,0.022,BackEnd quick search
2474,Staff,VB3CT116       ,4/7/2020,Multiple,corona / coronavirus,1,0.039,BackEnd quick search
2475,Staff,VB3CT116       ,4/7/2020,Multiple,corona,2,0.023,FrontEnd quick search
2476,Staff,VB3CT116       ,4/7/2020,Multiple,william,4942,0.107,FrontEnd quick search
2477,Staff,VB3CT116       ,4/2/2020,Multiple,Commencement,24897,0.226,BackEnd advanced search
2478,Staff,VB3CT116       ,4/2/2020,Multiple,commencememt / Commencement,0,0,BackEnd quick search
2479,Staff,VB3CT116       ,4/2/2020,Multiple,commencememt / commencement,0,0,BackEnd quick search
2480,Staff,VB3CT116       ,4/2/2020,Multiple,commencememt,0,0,FrontEnd quick search
2481,Staff,VB3CT116       ,3/23/2020,Multiple,coronavirus,549,0.051,FrontEnd quick search
2482,Staff,VB3CT116       ,3/9/2020,Multiple,tornado,520,0.116,FrontEnd quick search
2483,Staff,VB3CT116       ,3/9/2020,Multiple,tornado,0,0,BackEnd advanced search
2484,Staff,VB3CT116       ,3/9/2020,Multiple,tornado / tornado,0,0,BackEnd quick search
2485,Staff,VB3CT116       ,3/9/2020,Multiple,tornado,0,0.001,BackEnd quick search
2486,Staff,VB3CT116       ,3/6/2020,Multiple,profiles,7666,0.042,BackEnd quick search
2487,Staff,VB3CT116       ,3/6/2020,Multiple,student,149867,0.143,BackEnd quick search
2488,Staff,VB3CT116       ,3/6/2020,Multiple,student feature,5241,0.116,BackEnd advanced search
2489,Staff,VB3CT116       ,3/6/2020,Multiple,tommy oswalt / student feature,0,0.001,BackEnd quick search
2490,Staff,VB3CT116       ,3/6/2020,Multiple,tommy oswalt,57,0.054,FrontEnd quick search
2491,Staff,VB3CT116       ,3/5/2020,Multiple,service,1870,0.242,FrontEnd advanced search
2492,Staff,VB3CT116       ,1/23/2020,Multiple,mlk,769,0.025,BackEnd quick search
2493,Staff,VB3CT116       ,1/23/2020,Multiple,monae,241,0.021,BackEnd advanced search
2494,Staff,VB3CT116       ,1/23/2020,Multiple,janelle / monae,0,0,BackEnd quick search
2495,Staff,VB3CT116       ,1/23/2020,Multiple,janelle,12,0.02,FrontEnd quick search
2496,Staff,VB3CT116       ,1/7/2020,Multiple,goldsmith,0,0,BackEnd advanced search
2497,Staff,VB3CT116       ,1/7/2020,Multiple,goldsmith / goldsmith,0,0,BackEnd quick search
2498,Staff,VB3CT116       ,12/3/2019,Multiple,blair,2438,0.038,FrontEnd quick search
2499,Staff,VB3CT116       ,11/13/2019,Multiple,founders,601,0.018,BackEnd quick search
2500,Staff,VB3CT116       ,11/13/2019,Multiple,founders,597,0.019,FrontEnd quick search
2501,Staff,VB3CT116       ,11/13/2019,Multiple,,24,0.017,BackEnd advanced search
2502,Staff,VB3CT116       ,11/13/2019,Multiple,founders walk,0,0,BackEnd advanced search
2503,Staff,VB3CT116       ,11/13/2019,Multiple,founders walk / founders walk,0,0.028,BackEnd quick search
2504,Staff,VB3CT116       ,9/23/2019,Multiple,lisa,157,0.048,FrontEnd quick search
2505,Staff,VB3CT116       ,9/16/2019,Multiple,implosion,339,0.027,BackEnd quick search
2506,Staff,VB3CT116       ,9/16/2019,Multiple,,25,0.064,FrontEnd quick search
2507,Staff,VB3CT116       ,8/22/2019,Multiple,founders walk,577,0.048,FrontEnd quick search
2508,Staff,VB1CT84        ,6/4/2020,Multiple,&quot;Mulubrhan Mogos&quot;,43,0.052,FrontEnd quick search
2509,Staff,VB1CT84        ,5/29/2020,Multiple,nordlund,0,0,FrontEnd quick search
2510,Staff,VB1CT84        ,5/13/2020,Multiple,clouse,2,0.05,FrontEnd quick search
2511,Staff,VB1CT84        ,4/22/2020,Multiple,class nursing,792,0.087,BackEnd quick search
2512,Staff,VB1CT84        ,4/22/2020,Multiple,classroom nursing,94,0.086,BackEnd quick search
2513,Staff,VB1CT84        ,4/22/2020,Multiple,,356076,0.235,BackEnd advanced search
2514,Staff,VB1CT84        ,4/22/2020,Multiple,Keywords: School of Nursing / classroom,0,0.002,BackEnd advanced search
2515,Staff,VB1CT84        ,4/22/2020,Multiple,Color /  Keywords: School of Nursing / classroom,0,0.002,BackEnd advanced search
2516,Staff,VB1CT84        ,4/22/2020,Multiple,Color /  Document Type Image or Other or Virtual folder or Folder or Object or Task or Miscellaneous asset /  Keywords: School of Nursing / classroom,0,0.079,BackEnd advanced search
2517,Staff,VB1CT84        ,4/22/2020,Multiple,,356076,0.264,BackEnd advanced search
2518,Staff,VB1CT84        ,4/22/2020,Multiple,nursing school student,8141,0.108,BackEnd quick search
2519,Staff,VB1CT84        ,4/22/2020,Multiple,nursing school student,8141,0.094,BackEnd quick search
2520,Staff,VB1CT84        ,4/22/2020,Multiple,nursing school student,8141,0.257,BackEnd quick search
2521,Staff,VB1CT84        ,4/22/2020,Multiple,nursing school student,8141,0.09,FrontEnd quick search
2522,Staff,VB1CT84        ,4/17/2020,Multiple,center for research development / anne rayner or joe howell,109,0.068,BackEnd advanced search
2523,Staff,VB1CT84        ,4/17/2020,Multiple,center for research development / anne rayner,75,0.087,BackEnd advanced search
2524,Staff,VB1CT84        ,4/17/2020,Multiple,center for research development,187,0.133,BackEnd advanced search
2525,Staff,VB1CT84        ,4/17/2020,Multiple,mary jo gilmer / center for research development,0,0.001,BackEnd quick search
2526,Staff,VB1CT84        ,4/17/2020,Multiple,mary jo gilmer,1,0.052,FrontEnd quick search
2527,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / nursing research &quot;Center for Research Development and Scholarship&quot;,111,0.279,BackEnd quick search
2528,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research,551,0.143,BackEnd advanced search
2529,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / 2020,33,0.176,BackEnd advanced search
2530,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / 2020 / john russell,31,0.082,BackEnd advanced search
2531,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / john russell,267,0.277,BackEnd advanced search
2532,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / john russell / nursing research signature,31,0.051,BackEnd advanced search
2533,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / john russell / nursing research signature,5,0.054,BackEnd advanced search
2534,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / john russell / nursing research signature,31,0.091,BackEnd quick search
2535,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research / john russell,267,0.082,BackEnd advanced search
2536,Staff,VB1CT84        ,4/9/2020,Multiple,nursing research,551,0.181,FrontEnd quick search
2537,Staff,VB1CT84        ,4/8/2020,Multiple,20200318AR0061,1,0.044,BackEnd advanced search
2538,Staff,VB1CT84        ,4/8/2020,Multiple,2020031AR0061 / 20200318AR0061,0,0.075,BackEnd quick search
2539,Staff,VB1CT84        ,4/8/2020,Multiple,2020031AR0061,0,0,FrontEnd quick search
2540,Staff,VB1CT84        ,4/6/2020,Multiple,,0,0,FrontEnd advanced search
2541,Staff,VB1CT84        ,4/6/2020,Multiple,simulation / sim,0,0.001,BackEnd quick search
2542,Staff,VB1CT84        ,4/6/2020,Multiple,simulation,873,0.065,FrontEnd advanced search
2543,Staff,VB1CT84        ,4/6/2020,Multiple,simulation,873,0.055,BackEnd advanced search
